province,district,unit_type,unit_name,popn_2021,popn_highschool_and_equivalent,high_school_per,area_kmsq,change_nl_sq_km,baseline_nl_sqkm,sum_2023,mean_2023,sum_2022,mean_2022,sum_2021,mean_2021,sum_2020,mean_2020,sum_2019,mean_2019,sum_2018,mean_2018,sum_2017,mean_2017,sum_2016,mean_2016,sum_2015,mean_2015,sum_2014,mean_2014,sum_2013,mean_2013,sum_2012,mean_2012,lisa_20_21,gov_magm_20_21,org_admin_20_21,budg_magm_20_21,fiscal_magm_20_21,service_dev_20_21,jud_exe_20_21,phy_infra_20_21,soc_inc_20_21,env_protec_20_21,cop_cor_20_21,lisa_21_22,gov_magm_21_22,org_admin_21_22,budg_magm_21_22,fiscal_magm_21_22,service_dev_21_22,jud_exe_21_22,phy_infra_21_22,soc_inc_21_22,env_protec_21_22,cop_cor_21_22,fra_plan_budget_program_manageme,fra_implementation_capability_ma,fra_accounting_reporting_17_20_2,fra_monitoring_evaluation_audit_,fra_revenue_management_17_21_22,fra_total_100_21_22,nameofchairperson,ageatelection,sex,politicalaffiliation,baseline_nl,log_baseline_nl,chgnl,ln_popn,high_school_percent,urban_num,gov_coalitiion,female,over_65,ln_area,ln_educ,lisa_avg,gov_magm_avg,org_admin_avg,budg_magm_avg,fiscal_magm_avg,service_dev_avg,jud_exe_avg,phy_infra_avg,soc_inc_avg,env_protec_avg,cop_cor_avg
4,KASKI,Mahanagarpalika,Pokhara Lekhnath,518452,81090,15.64%,464.23999,1.6149833,8.5703344,3461.3782,1.4042102,2338.1772,.94855058,2086.2385,.84634423,1844.7017,.74835765,1530.6538,.62095487,1396.1802,.56640172,1336.4987,.54219013,820.93384,.33303604,978.63257,.39701119,842.62708,.34183654,910.78882,.36948836,921.51733,.37384069,51.25,8,3,6.5,4.5,10,5.5,4.5,3.75,3.5,2,69.75,7,2,8.5,5.5,12.25,7,7.5,10,6,4,12.5,15,5,4,6.5,43,Man Bahadur GC,57,Male,CPN-UML,994.67303,6.9024138,6.6197262,13.158603,15.640792,1,1,0,0,6.1404018,11.303315,60.5,7.5,2.5,7.5,5,11.125,6.25,6,6.875,4.75,3
4,KASKI,Gaunpalika,Rupa,14741,1624,11.02%,94.809998,.87583756,4.2838941,288.81982,.57995945,219.41553,.44059345,237.1806,.47626626,188.70074,.37891716,143.18274,.28751552,147.39778,.29597947,154.14244,.30952296,68.165321,.13687815,103.17267,.20717403,80.675568,.16199914,106.81512,.21448819,64.442596,.1294028,89.5,8.5,8,10,10,16,7,10,10,6,4,73,7.75,7.75,8,10.75,13.75,7,2.5,6,6,3.5,15,17,12,10,10.5,64.5,Nawaraj Ojha,30,Male,CPN-UML,101.539,4.6204429,4.4193001,9.5983877,11.016891,0,1,0,0,4.5518746,7.3926477,81.25,8.125,7.875,9,10.375,14.875,7,6.25,8,6,3.75
4,LAMJUNG,Nagarpalika,Besishahar,38562,4551,11.80%,127.64,.59090763,4.9006791,387.82523,.56865871,316.51404,.46409681,314.4783,.46111187,283.23721,.41530383,215.91728,.31659424,220.00407,.32258663,239.05486,.35052031,115.42587,.16924614,166.96039,.24480996,104.08156,.15261225,146.41533,.21468523,109.87307,.16110422,73.75,8.5,5.75,6.5,9,10,7,9.5,7,7,3.5,75.25,8.5,5.5,7.5,9.5,11,6.5,10.75,6.75,5.75,3.5,14,19,13,5,12.5,63.5,Gumnam Sighn Aryal,61,Male,CPN-UML,156.38066,5.0522933,4.3231182,10.560022,11.801774,1,1,0,0,4.8492136,8.4231024,74.5,8.5,5.625,7,9.25,10.5,6.75,10.125,6.875,6.375,3.5
4,LAMJUNG,Gaunpalika,Dordi,15639,1113,7.12%,350.92999,.7444818,2.6044593,814.87555,.43834081,703.58539,.37847519,693.1535,.37286365,647.28552,.34819016,404.64297,.21766701,409.9072,.22049876,431.89255,.2323252,57.927811,.031160738,259.35617,.13951382,164.80638,.088653244,216.96736,.11671187,59.730576,.032130487,56,6.75,6,5,9.25,9.5,4,6.25,5.75,2.5,1,53,8.5,4,6.5,6.5,12.25,4,3,5.75,2,.5,8.5,12.5,11,3.5,7,42.5,Om Bahadur Gurung,53,Male,CPN-UML,228.49573,5.4315176,5.5655198,9.6575232,7.1168232,0,1,0,0,5.8605866,7.0148144,54.5,7.625,5,5.75,7.875,10.875,4,4.625,5.75,2.25,.75
4,LAMJUNG,Gaunpalika,Dudhpokhari,8558,551,6.44%,153.33,.37042984,3.3012681,333.71762,.41098231,292.02698,.35963914,283.69452,.34937748,274.86249,.33850062,198.8428,.2448803,211.75648,.26078385,226.89651,.2794292,53.576069,.065980382,142.431,.17540765,83.279861,.10256141,122.74227,.15116043,83.617332,.10297701,41.75,7.5,3.5,5.5,5.75,7,3,3,2,2,2.5,43.75,9,7,3.5,7.5,7.25,2.5,3,.75,3.25,0,6,9,2,1,3,21,Chipua Maya Gurung,52,Female,NC,126.54586,4.8406048,4.0395012,9.0546217,6.4384203,0,0,1,0,5.0325923,6.3117347,42.75,8.25,5.25,4.5,6.625,7.125,2.75,3,1.375,2.625,1.25
4,LAMJUNG,Gaunpalika,Kwholasothar,8008,548,6.84%,175.37,.47020331,3.2619598,389.10526,.41884312,328.97186,.35411397,336.77148,.36250967,302.05682,.32514191,223.54465,.24062933,241.16898,.25960064,254.31194,.27374804,64.450562,.069376275,164.14604,.17669111,89.141327,.095954068,152.27876,.16391687,90.676201,.097606242,54.75,8,7,6.5,8.25,7.5,4,4.5,5,2.5,1.5,49.75,6.5,4.25,8,8.75,10.75,4,2,3.75,1.75,0,12.5,15,10,7.5,7,52,Prem Bahadur Ghale,60,Male,CPN-UML,143.01247,4.9629316,4.4123077,8.9881964,6.8431568,0,1,0,0,5.1668978,6.3062754,52.25,7.25,5.625,7.25,8.5,9.125,4,3.25,4.375,2.125,.75
4,LAMJUNG,Nagarpalika,MadhyaNepal,21373,2110,9.87%,113.86,.72848761,4.2827711,335.01254,.55465651,254.09624,.42068914,267.50778,.44289368,218.42714,.36163434,170.37105,.28207126,173.20148,.28675741,184.56218,.30556652,90.561028,.14993548,124.95493,.206879,87.558174,.14496386,131.34033,.21745089,73.335434,.12141628,47.5,6.75,4,4.5,5.5,10.75,3,3.5,6,3.5,0,48.75,8,2.5,5.5,5.75,9,5,5,4,4,0,12,14.5,7,0.5,5,39,Ramesh Kumar Pandey,45,Male,NC,121.90907,4.8032756,4.4181852,9.9698839,9.8722687,1,0,0,0,4.7349696,7.6544433,48.125,7.375,3.25,5,5.625,9.875,4,4.25,5,3.75,0
4,LAMJUNG,Gaunpalika,Marsyangdi,17267,1317,7.63%,597.25,.40465054,3.5986841,1309.3734,.4137041,1112.2644,.35142636,1107.8375,.35002768,1050.9257,.33204603,764.78229,.24163738,807.24011,.25505215,866.16003,.27366826,236.34026,.074673064,594.61334,.18787152,452.20038,.14287531,448.34244,.14165638,248.34885,.07846725,70.5,9,7,8,8,10.5,6,7.5,9,4.5,1,85.5,9,8,6.5,10.5,12.5,7,10,10,7.5,4.5,-,-,-,-,-,N/A,Arjun Gurung,45,Male,CPN-UML,537.32849,6.2866096,5.4876041,9.7565527,7.6272659,0,1,0,0,6.3923359,7.1831117,78,9,7.5,7.25,9.25,11.5,6.5,8.75,9.5,6,2.75
4,LAMJUNG,Nagarpalika,Rainas,17207,1472,8.55%,71.970001,.71106237,4.6981287,215.97955,.56836724,175.55243,.46198007,173.77289,.45729709,152.21849,.40057495,118.86334,.31279826,121.80775,.32054672,122.59774,.32262564,78.597778,.20683625,83.553566,.21987779,53.375256,.14046119,85.771896,.2257155,49.362175,.12990047,75,8,7.5,7.75,9.75,9.5,7,9.5,8,4.5,3.5,82.75,9,6.5,8.75,10.75,13,7,9.5,7,6.5,4.75,11,15.5,11,7.5,10,55,Sighn Bahadur Thapa,39,Male,CPN-UML,84.531082,4.4371195,3.9352541,9.7530718,8.5546579,1,1,0,0,4.2762494,7.2943773,78.875,8.5,7,8.25,10.25,11.25,7,9.5,7.5,5.5,4.125
4,LAMJUNG,Nagarpalika,Sundarbazar,26866,3216,11.97%,72.050003,.59764612,5.133492,224.85533,.5886265,175.24265,.4587504,175.89616,.46046114,156.05186,.40851271,124.97271,.32715368,127.27784,.33318806,132.83575,.34773758,76.112534,.19924748,96.395477,.25234419,64.524307,.1689118,87.654999,.22946334,70.100464,.18350907,62.25,7.5,5,5,8.25,10,5,6,8,4.5,3,63.25,8,7,7,8.75,10,4.5,7,4,4,3,11.5,17,10,3.5,11,53,Janak Raj Mishra,48,Male,CPN-UML,92.467018,4.5268521,3.762604,10.198617,11.97052,1,1,0,0,4.2773604,8.0758934,62.75,7.75,6,6,8.5,10,4.75,6.5,6,4.25,3
4,MANANG,Gaunpalika,Chame,1272,229,18.00%,78.860001,.41084865,3.7513816,186.26503,.44667873,156.56982,.37546721,158.92834,.38112313,148.07852,.35510439,114.01546,.27341837,117.41083,.28156075,126.52882,.30342644,33.565769,.08049345,81.986244,.19660971,53.753109,.12890434,71.722961,.17199752,51.771057,.12415121,49.5,7,4,3.75,6.25,7.5,7,3.5,6,3.5,1,62.75,8,6,6,7,11.75,7,3.5,7.5,2.5,3.5,11,16.5,11,7,9,54.5,Lokendra Bahadur Ghale,31,Male,CPN-UML,73.958488,4.303504,3.4781437,7.1483459,18.003145,0,1,0,0,4.3676744,5.433722,56.125,7.5,5,4.875,6.625,9.625,7,3.5,6.75,3,2.25
4,MANANG,Gaunpalika,Nashong,1671,361,21.60%,709.58002,.56026,3.1933825,1612.3557,.42734051,1339.2273,.35495028,1377.8965,.36519918,1276.1127,.3382223,893.81049,.2368965,932.22205,.24707714,980.34723,.25983229,210.93585,.055906665,584.7113,.15497251,489.96597,.1298611,546.1449,.14475083,254.5269,.067460082,51,6.5,5,5,8.5,11,5,4,4,1.5,.5,48.75,8.75,5.5,7,2.5,7.25,4.75,4,4.5,3.5,1,13.5,18,7,3.5,8.5,50.5,Chandra Ghale,57,Male,NC,566.49011,6.3394594,5.9853187,7.4211774,21.60383,0,0,0,0,6.5646734,5.8888779,49.875,7.625,5.25,6,5.5,9.125,4.875,4,4.25,2.5,.75
4,MANANG,Gaunpalika,Neshyang,1584,177,11.17%,694.63,.71981364,2.6565194,1615.9775,.43829063,1385.6898,.37583125,1401.7402,.38018447,1305.6915,.35413384,881.4671,.23907435,767.3429,.20812121,901.73602,.24457175,150.75792,.040889051,488.40558,.13246693,304.39862,.082559973,586.69812,.15912616,208.73567,.056613959,79.5,9,6,11,8,15,6,6,9,6,3.5,57.75,8.75,6,5.25,10.25,12.5,3,5,5,1.5,.5,9.5,17.5,5,3.5,6.5,42,Kancha Ghale,44,Male,CPN-UML,461.32452,6.1341019,6.2146163,7.3677087,11.174242,0,1,0,0,6.5433793,5.1761498,68.625,8.875,6,8.125,9.125,13.75,4.5,5.5,7,3.75,2
4,MUSTANG,Gaunpalika,Barhagaun Muktikhsetra,2611,151,5.78%,885.78003,.32788607,3.7419851,1921.7115,.40671143,1741.8726,.36865029,1694.3645,.35859564,1573.2262,.33295792,1253.5825,.26530847,1263.4707,.26740122,1403.9296,.29712793,374.24265,.079204798,867.72803,.18364614,668.67542,.14151861,846.0744,.17906336,577.4314,.1222077,57.25,8,6.5,7,8.5,8,4,4,2.5,3,5.75,64.5,8,8,7,10.5,12.5,4,3.5,6.5,1.5,3,17,25.5,14,10.5,11.5,78.5,Fenchok Chepshen Gurung,43,Male,NC,828.64392,6.7197905,5.6713796,7.8674884,5.7832246,0,0,0,0,6.7864685,5.0172796,60.875,8,7.25,7,9.5,10.25,4,3.75,4.5,2.25,4.375
4,MUSTANG,Gaunpalika,Dalome,1535,73,4.76%,1347.25,.41187268,3.7661538,2921.8877,.40706152,2633.5422,.36689082,2622.2297,.36531481,2421.5557,.33735797,1885.9631,.26274213,1830.8424,.25506303,2067.3342,.28800979,595.32678,.082937695,1331.7086,.18552642,1079.5811,.15040137,1293.3406,.18018119,906.60858,.12630379,58.5,6,4.5,7.75,7.25,12,3,5.5,8,2.5,2,71.75,6.25,6.25,7.75,11,11.75,5.5,6,9,4.25,4,17.5,23,15,15,9.5,80,Lopsang Chopel Bista,51,Male,Independent,1268.4877,7.1455808,6.3187799,7.3362856,4.7557001,0,0,0,0,7.2058206,4.2904596,65.125,6.125,5.375,7.75,9.125,11.875,4.25,5.75,8.5,3.375,3
4,MUSTANG,Gaunpalika,Gharapjhong,4875,391,8.02%,316.87,.41504177,3.5556259,703.50684,.41800761,615.80438,.36589682,606.14606,.36015809,561.93713,.33389017,427.55594,.25404394,434.32446,.25806564,474.63177,.28201532,126.96929,.07544224,308.0784,.18305312,216.99173,.12893151,284.65305,.16913432,195.9191,.11641064,50.5,8,3,7.5,7,9.5,4,2.5,4,1.5,3.5,63.25,8.5,5,7.5,8.5,12,4,5,7.5,4,1.25,14.5,22,12,9,9.5,67,Aash Bahadur Thakali,62,Male,CPN-UML,281.66779,5.6407285,4.8791156,8.4918756,8.0205126,0,1,0,0,5.7584915,5.9687076,56.875,8.25,4,7.5,7.75,10.75,4,3.75,5.75,2.75,2.375
4,MUSTANG,Gaunpalika,Lomanthang,1997,71,3.56%,724.02002,.37868768,3.9625316,1636.2424,.42258328,1459.6604,.37697843,1452.0853,.37502205,1340.5934,.34622762,1039.8131,.26854679,1087.8842,.28096181,1177.9078,.30421174,372.20935,.096128449,731.28369,.18886459,587.55115,.15174359,728.48389,.18814149,526.58154,.1359973,64,7.25,6,7,8,10.25,6,5.25,7.5,2.5,4.25,67.75,8.5,8,8,9.5,13.5,3,6,7,3.5,.75,10,17.5,11,6,9.5,54,Suwarna Kumar Bista,53,Male,NC,717.23804,6.575408,5.6137757,7.5994015,3.5553329,0,0,0,0,6.5848188,4.2626801,65.875,7.875,7,7.5,8.75,11.875,4.5,5.625,7.25,3,2.5
4,MUSTANG,Gaunpalika,Thasang,3578,314,8.78%,289.53,.40116695,3.7108018,653.12286,.42328116,560.63171,.36333877,567.88855,.36804184,561.21454,.36371648,396.52426,.25698265,424.76474,.27528498,451.73871,.29276651,127.41525,.082576312,290.60263,.18833613,204.63185,.13261949,257.97247,.1671889,198.02563,.12833807,52.25,6,6.25,7,7,10.5,6,3,2,3.5,1,68,7,5.5,7.5,8.5,10,4,6.5,8.5,8,2.5,19,26,14,9,12,80,Budhi Prasad Sherchan,72,Male,NC,268.59711,5.5932126,4.7548809,8.182559,8.7758522,0,0,0,1,5.6682591,5.749393,60.125,6.5,5.875,7.25,7.75,10.25,5,4.75,5.25,5.75,1.75
4,MYAGDI,Gaunpalika,Annapurna,12351,1049,8.49%,556.41998,.74957037,2.7899063,1262.5067,.42666668,1138.7064,.38482812,1132.6497,.38278124,1032.1982,.34883347,555.13171,.18760788,547.71338,.18510085,715.57373,.24182957,136.53183,.046141207,425.32935,.14374091,274.92468,.092911355,414.72269,.14015637,159.68993,.053967532,55,7.25,3.75,4.5,7,10,6.5,5,4,4,3,57.5,7.5,4,5,7.25,10,6.5,4,5.25,5,3,15,21,11,9,7,63,Dam Bahadur Gawurja Pun,60,Male,NC,388.0899,5.961237,6.0332685,9.4214926,8.4932394,0,0,0,0,6.3215232,6.9555926,56.25,7.375,3.875,4.75,7.125,10,6.5,4.5,4.625,4.5,3
4,MYAGDI,Nagarpalika,Beni,33062,4010,12.13%,76.57,.5924055,4.3596625,217.55481,.53191882,177.32718,.43356279,187.80246,.45917469,163.23503,.39910766,123.08501,.30094132,124.31515,.30394903,142.44197,.34826887,50.66935,.12388594,85.107246,.20808618,55.600792,.13594326,65.904037,.16113456,60.942463,.14900358,50.5,8,6,5.25,7.25,7,4,4.5,4,3,1.5,67.5,8.5,8,8.5,7.25,12.5,3.5,5.75,3.5,7,3,18.5,23.5,15,13,12.5,82.5,Hari Kumar Shrestha,65,Male,NC,83.454842,4.4243054,3.8146415,10.40614,12.128728,1,0,0,0,4.3382053,8.2965469,59,8.25,7,6.875,7.25,9.75,3.75,5.125,3.75,5,2.25
4,MYAGDI,Gaunpalika,Dhaulagiri,12604,769,6.10%,858.63,1.1465334,2.2964129,1927.4342,.42249763,1680.2795,.36832082,1676.7233,.36754125,1560.903,.34215322,254.58839,.055806313,338.86469,.074279852,692.27533,.15174821,192.21306,.042133506,643.47369,.14105079,443.80707,.097283438,653.69031,.14329028,124.13609,.027210893,48.25,6.25,5.5,6,6.75,9.25,3.5,4,5,2,0,66.5,8,7.5,9,9.5,13,5,5,7,2.5,0,13,22,9,6.5,9.5,60,Thansara Pun,46,Female,CPN-UML,492.94229,6.2003922,6.8920808,9.4417696,6.1012378,0,1,1,0,6.7553382,6.6450911,57.375,7.125,6.5,7.5,8.125,11.125,4.25,4.5,6,2.25,0
4,MYAGDI,Gaunpalika,Malika,18346,1143,6.23%,147.17,.45725545,3.3380871,325.31589,.41600496,288.67892,.36915466,290.57251,.3715761,254.5047,.32545358,184.54498,.23599103,198.57332,.25393009,223.27821,.28552201,52.82666,.067553274,127.21182,.16267496,87.949554,.11246746,112.7873,.14422929,78.664001,.10059335,57.25,6,6,7.5,9.75,12,4.5,3,5,3,.5,62,6.5,7.25,7.5,8.25,13,4,3.5,7,2,3,12.5,18,11,6,13,60.5,Shri Prasad Roka Magar,27,Male,NC,122.81656,4.8106918,4.2090755,9.8171673,6.2302408,0,0,0,0,4.9915886,7.0414119,59.625,6.25,6.625,7.5,9,12.5,4.25,3.25,6,2.5,1.75
4,MYAGDI,Gaunpalika,Mangala,14772,1151,7.79%,88.839996,.56123865,3.510942,209.0918,.43926847,176.51579,.37083149,191.9212,.4031958,163.26656,.34299698,120.01898,.25214073,125.84924,.26438916,142.06076,.29844698,35.651947,.074899048,81.560555,.1713457,52.638821,.11058576,65.115631,.13679753,49.738007,.10449161,56.5,8,5,8,9.5,10,7,4,1.5,2,1.5,65.5,8.5,5.5,10,11,10,7,6.5,1.5,2.5,3,17.5,21.5,14,10,12,75,Sat Prasad Roka,57,Male,CPN-UML,77.97802,4.3564272,3.9092278,9.6004887,7.7917681,0,1,0,0,4.4868369,7.0483866,61,8.25,5.25,9,10.25,10,7,5.25,1.5,2.25,2.25
4,MYAGDI,Gaunpalika,Raghuganga,14232,1091,7.67%,379.13,.55640286,3.1785407,871.8913,.43227133,749.06134,.37137398,756.40289,.37501383,670.11267,.33223236,462.19196,.22914822,483.01266,.23947082,545.45392,.2704283,122.47423,.060720988,326.08374,.16166769,211.06831,.10464468,289.17923,.14337097,221.52805,.10983047,73,9,7,9,10.75,11.5,7,6.75,6.5,3,2.5,70.25,8.5,6,8.5,10.5,9.75,6,6.25,9,3,2.75,15,21,14,8,11,69,Bhab Bahadur Bhandari,56,Male,NC,301.27005,5.7080069,5.3516164,9.5632486,7.6658235,0,0,0,0,5.9378791,6.9948502,71.625,8.75,6.5,8.75,10.625,10.625,6.5,6.5,7.75,3,2.625
4,NAWALPUR,Gaunpalika,Binayee Tribeni,39201,3015,7.69%,288.07001,.8436048,6.4060621,1072.9879,.70777571,821.31415,.54176396,922.32825,.60839593,708.08746,.46707618,610.89594,.40296566,658.52051,.43438029,679.31104,.44809434,500.77454,.33032623,322.19995,.21253294,343.1088,.22632506,466.26611,.30756339,267.3421,.17634703,48,8,3,6,5,8.25,6,3.5,5.75,1,1.5,63.5,8,6,6.5,6,11.5,5,9,4.5,4,3,12.5,22.5,12,11.5,10,68.5,Dambar Bahadur GC,58,Male,NC,461.34857,6.1341538,5.4931321,10.576458,7.6911302,0,0,0,0,5.6632037,8.0113554,55.75,8,4.5,6.25,5.5,9.875,5.5,6.25,5.125,2.5,2.25
4,NAWALPUR,Gaunpalika,Bulingtar,14596,662,4.54%,147.67999,.50986499,3.6942425,347.13828,.44619313,273.30167,.35128748,299.17447,.38454303,261.43216,.33603108,197.5063,.25386414,219.38803,.28198975,223.87761,.28776041,83.044464,.10674096,131.44687,.16895485,107.19678,.13778506,119.79121,.15397328,86.430252,.11109287,52.75,6.75,5.5,9,8,12.5,3.75,4.25,0,3,0,50.5,5.5,5,7.5,8,10.5,5,3.5,2,3.5,0,12,20,9,5,4.5,50.5,Sashi Kiran Bastakoti,46,Male,NC,136.39143,4.9155288,4.3214383,9.5885029,4.5354891,0,0,0,0,4.9950476,6.4952655,51.625,6.125,5.25,8.25,8,11.5,4.375,3.875,1,3.25,0
4,NAWALPUR,Gaunpalika,Bungdikali,11339,538,4.74%,91.870003,.56181216,3.5645292,221.57016,.45403722,172.84465,.35418987,187.57138,.38436759,162.89139,.33379385,119.61951,.24512196,138.67633,.2841728,135.9577,.27860186,51.818066,.10618456,81.472382,.1669516,58.225143,.11931382,68.840614,.14106683,49.351719,.10113057,80,8,7.5,9,11,13,6,8.5,8,4,5,66.5,8.5,6,8,8.25,14.5,6,1.5,6,3,4.75,18.5,18.5,11,6.5,9.5,64,Durga Bahadur Rana,70,Male,NC,81.868324,4.4051123,3.9437866,9.3360033,4.7446866,0,0,0,1,4.5203748,6.2878585,73.25,8.25,6.75,8.5,9.625,13.75,6,5,7,3.5,4.875
4,NAWALPUR,Nagarpalika,Devchuli,59400,6103,10.27%,112.72,1.2752867,8.7825651,535.94952,.90075552,421.2059,.70790911,433.97961,.72937751,359.58041,.6043368,284.88498,.4787983,304.7449,.51217633,290.22928,.48778033,279.16135,.46917877,197.66766,.33221456,222.91238,.37464264,266.26587,.44750565,196.70183,.33059129,87,8.5,8,10,10,14,7,10.5,8.5,6,4.5,80,8.5,5,9,9.25,14.75,6,10,6.5,6,5,14,20,6,4,9.5,53.5,Purna Kumar Shrestha,70,Male,NC,247.49268,5.5113811,4.9680781,10.992049,10.274411,1,0,0,1,4.7249069,8.7165356,83.5,8.5,6.5,9.5,9.625,14.375,6.5,10.25,7.5,6,4.75
4,NAWALPUR,Nagarpalika,Gaidakot,80737,11237,13.92%,159.92999,1.824797,8.8955374,980.59412,1.1590947,686.66211,.81165737,707.58899,.83639359,573.3335,.67769915,462.31445,.546471,475.29813,.56181812,415.74921,.49142933,401.8136,.47495696,309.83325,.36623314,295.26724,.34901568,455.65866,.5386036,369.16034,.43635973,71.5,7.5,4.5,6.5,9.5,13,7,7.5,6.5,4.5,5,87.75,8.5,5,9.5,11,14.5,7,11.5,8,7.75,5,13,24.5,15,11,12,75.5,Chatra Raj Paudel,46,Male,CPN-UML,355.66583,5.8739915,5.6762052,11.298952,13.91803,1,1,0,0,5.0747361,9.3269672,79.625,8,4.75,8,10.25,13.75,7,9.5,7.25,6.125,5
4,NAWALPUR,Gaunpalika,Hupsekot,26861,1934,7.20%,189.21001,.80565989,4.5130839,517.68018,.51768023,395.44534,.39544535,467.7923,.4677923,348.49438,.34849438,268.48071,.26848069,319.63098,.31963098,315.35339,.31535339,176.67172,.17667173,188.84027,.18884027,173.05525,.17305525,203.16362,.20316361,139.48814,.13948815,67.5,8,4,6.5,7,13.5,6,9.5,6,2.5,4.5,70.75,8,4,6.5,7,14.25,7,9.5,7.5,2.5,4.5,10,22,11,11,11.5,65.5,Lakshmi Devi Pandey,48,Female,NC,213.48016,5.363544,5.0267639,10.198431,7.2000299,0,0,1,0,5.2428575,7.5673456,69.125,8,4,6.5,7,13.875,6.5,9.5,6.75,2.5,4.5
4,NAWALPUR,Nagarpalika,Kawasoti,87176,10065,11.55%,108.34,1.4326309,8.3830023,535.97101,.94527513,446.35226,.78721738,447.36871,.78901011,389.32236,.68663555,298.8913,.52714515,302.49725,.5335049,292.1575,.51526892,205.57826,.3625719,213.78514,.37704611,196.6936,.34690231,213.53271,.37660092,250.05025,.44100571,77.75,7.5,8,9.5,10.75,12,7,6,9.5,3,4.5,79.25,8,8,9,10.5,13.75,7,8,9,4.5,1.5,13,21,14,11,13,72,Chandra Kumari Pun,57,Female,CPN-UML,227.05362,5.4251862,5.0447869,11.375685,11.545609,1,1,1,0,4.6852746,9.2168198,78.5,7.75,8,9.25,10.625,12.875,7,7,9.25,3.75,3
4,NAWALPUR,Nagarpalika,Madhyabindu,61548,5392,8.76%,233.35001,.889732,6.079144,775.13336,.6307025,609.2243,.4957073,699.29974,.56899899,527.20386,.42896977,434.25562,.35334063,502.69876,.40903074,491.68076,.40006572,287.69421,.23408806,297.83591,.24234003,341.35733,.2777521,417.45065,.3396669,251.67871,.20478334,61.5,8,4.75,8.5,7.25,9,5,8.5,6,3.5,1,71.25,7.5,5.5,8,7.75,11.5,7,9.5,6,4.5,4,19,27,16,13,14.5,89.5,Chandra Bahadur Rana,59,Male,NC,354.64206,5.871109,5.3357048,11.027573,8.7606421,1,0,0,0,5.4525394,8.5926714,66.375,7.75,5.125,8.25,7.5,10.25,6,9,6,4,2.5
4,PARBAT,Gaunpalika,Bihadi,12521,1158,9.25%,44.799999,.78454435,4.0684681,128.26227,.53666216,102.47733,.42877546,111.57973,.46686083,94.244209,.39432722,65.808006,.27534729,69.036255,.28885463,76.432144,.31979978,25.268461,.10572578,48.825111,.20428917,31.741659,.13281028,39.949532,.16715285,29.807516,.12471765,70.75,7.5,7,6,8.75,11,6,8,8.5,4,4,67.5,6.5,7,6,10,10.5,5,7.5,8.5,3.5,3,16,24.5,17,7,14,78.5,Kamal Prasad Bhusal,52,Male,CPN-UML,45.566845,3.8191803,3.559556,9.4351625,9.2484627,0,1,0,0,3.8022082,7.0544496,69.125,7,7,6,9.375,10.75,5.5,7.75,8.5,3.75,3.5
4,PARBAT,Gaunpalika,Jaljala,21375,2221,10.39%,82.260002,.84650403,4.0342655,234.27663,.53365976,192.8168,.43921822,210.92477,.48046646,171.69641,.39110801,124.42805,.2834352,127.70665,.29090354,141.29135,.32184818,47.969585,.10927013,87.290451,.19883931,55.307274,.12598468,65.17054,.14845225,51.867512,.11814924,67.75,8.25,6,5,8.25,12.25,6,8,7,3,4,59.25,7.5,4,5,8.75,12,6,5.75,5.5,4.25,.5,15.5,20.5,11,7.5,13.5,68,Yam Bahadur Malla,37,Male,NC,82.964668,4.4184151,4.2432446,9.9699774,10.390643,0,0,0,0,4.4098849,7.7057128,63.5,7.875,5,5,8.5,12.125,6,6.875,6.25,3.625,2.25
4,PARBAT,Nagarpalika,Kushma,38774,4559,11.76%,93.18,1.9320415,4.5669689,342.34555,.69441289,307.61298,.62396145,353.21997,.71647048,269.05792,.54575646,159.1331,.3227852,154.32843,.31303942,173.19234,.35130289,63.776924,.12936495,111.10197,.22535895,77.478951,.15715811,85.629631,.17369094,71.231781,.14448637,66.25,7.5,6,5,8,11.5,4,8.5,6.5,5.5,3.75,72,7.25,7.5,5.25,8,11.25,4.5,8,7.5,7,5.75,-,-,-,-,-,N/A,Ram Chandra Joshi,46,Male,NC,106.38754,4.6670885,5.1931105,10.565505,11.757879,1,0,0,0,4.534533,8.424859,69.125,7.375,6.75,5.125,8,11.375,4.25,8.25,7,6.25,4.75
4,PARBAT,Gaunpalika,Mahashila,8233,764,9.28%,49.380001,.75566143,3.9367898,135.97437,.5150544,109.36268,.41425258,120.8827,.45788902,98.81134,.37428537,72.382935,.27417779,79.187927,.29995427,83.568138,.31654599,24.654505,.093388274,52.430069,.19859874,33.74596,.1278256,39.4454,.14941441,28.716681,.1087753,69.5,7,6.75,7.25,7.75,13,6.5,7,7,3.5,3.75,75.75,8.5,6,8,9.5,15.5,7,5.5,7.5,5.5,2.75,13.5,23,15,9,9.5,70,Raju Prasad Paudel,50,Male,CPN-UML,48.599667,3.8836167,3.6193836,9.0159054,9.2797279,0,1,0,0,3.8995454,6.6385679,72.625,7.75,6.375,7.625,8.625,14.25,6.75,6.25,7.25,4.5,3.25
