PROVINCE,DISTRICT,UNIT_TYPE,UNIT_NAME,popn_2021,popn_secondary,popn_highschool,popn_graduate,popn_post_graduate, popn_highschool_and_equivalent,high_school_per,area_kmsq,percen_chg_nl,baseline_nl_sqkm,sum_2023,mean_2023,sum_2022,mean_2022,sum_2021,mean_2021,sum_2020,mean_2020,sum_2019,mean_2019,sum_2018,mean_2018,sum_2017,mean_2017,sum_2016,mean_2016,sum_2015,mean_2015,sum_2014,mean_2014,sum_2013,mean_2013,sum_2012,mean_2012,lisa_20_21,gov_magm_20_21,org_admin_20_21,budg_magm_20_21,fiscal_magm_20_21,service_dev_20_21,jud_exe_20_21,phy_infra_20_21,soc_inc_20_21,env_protec_20_21,cop_cor_20_21,lisa_21_22,gov_magm_21_22,org_admin_21_22,budg_magm_21_22,fiscal_magm_21_22,service_dev_21_22,jud_exe_21_22,phy_infra_21_22,soc_inc_21_22,env_protec_21_22,cop_cor_21_22,fra_plan_budget_program_management_21_21_22,fra_implementation_capability_management_21_21_22,fra_accounting_reporting_17_20_21,fra_monitoring_evaluation_audit_16_21_22,fra_revenue_management_17_21_22,fra_total_100_21_22,Name of Chairperson,Age at Election,Sex,Political Affiliation
5,PYUTHAN,Gaunpalika,Naubahini,32524,913,993,207,103,993,3.05%,213.41,36.964953,0.80124873,503.5430771,0.445219343,408.1817636,0.360903416,430.1166053,0.380297617,369.1473008,0.326390186,266.4970447,0.235629571,290.457875,0.256815097,314.0340619,0.277660532,68.08692378,0.06020064,181.8273764,0.160766911,120.0296041,0.106126971,154.8450198,0.136909832,117.0916456,0.103529306,66.25,8,6,7.5,9,12.5,4,8.5,6.5,3.25,1,80.75,8.5,7,9,10,15,4,9.5,9.5,5.25,3,13,24,9,10,9,65,Shiva Raj Rijal,41,Male,NC
5,PYUTHAN,Nagarpalika,Pyuthan,42094,2595,3217,904,393,3217,7.64%,128.96,49.65732995,1.064019233,380.0980678,0.561444709,281.7804276,0.416219243,325.7917773,0.481228622,246.3558308,0.363893399,187.7406875,0.277312685,203.3957874,0.300436909,217.691828,0.32155366,84.17630803,0.124337235,142.7205081,0.210813158,104.2750368,0.154025165,116.7096848,0.172392444,97.14442965,0.143492511,73.25,7.5,6,6,10,13.5,7,9,7,5,2.25,76.75,8,5.5,8,11,12,7,9.5,7.5,4,4.25,9,17.5,11,9.5,13,60,Arjun Kumar Kashyapati,52,Male,CPN-MC
5,PYUTHAN,Gaunpalika,Sarumarani,19370,559,672,207,84,672,3.47%,157.98,68.07189337,1.036522227,501.5043696,0.602046062,324.0983078,0.389073599,425.1019395,0.510326458,292.6107579,0.351273419,281.6489371,0.33811397,237.827274,0.285506932,252.9286313,0.303635812,138.7618121,0.166580807,142.822255,0.171455288,120.4864271,0.144641569,118.5799266,0.142352853,103.240901,0.123938657,70.75,8,7,8.5,10,11,7,7.75,5.5,2.75,3.25,74.5,8.5,7,8.5,9,13.25,7,7.75,7,3.5,3,14.5,22.5,13,11,9,70,Jhag Bahadur Bishwokarma,43,Male,CPN-UML
5,PYUTHAN,Nagarpalika,Sworgadwary,32127,1134,1514,387,177,1514,4.71%,224.7,60.03010503,0.879748698,574.8586048,0.484295371,460.9420347,0.388325219,561.4197944,0.47297371,401.9527394,0.338629098,291.3908397,0.245485122,320.9804002,0.270413143,350.8213622,0.295552959,91.84636151,0.077376884,206.927977,0.17432854,141.1224295,0.11889,177.3024498,0.149370219,164.7535176,0.138798246,67.25,8,6,7,7.25,11,6,6.5,6,5,4.5,70.75,8,5.5,8,9,11,7,6.75,8,4,3.5,12.5,16,11,5.5,12,57,Netra Bahadur Roka Chettri,61,Male,CPN-UML
5,ROLPA,Gaunpalika,Duikholi,22001,544,1309,166,108,1095,4.98%,163.04,28.96490454,0.797621605,382.0252951,0.440121308,334.7213036,0.385623622,317.0296868,0.365241575,291.0987356,0.335367207,209.4191066,0.241266252,228.0428057,0.262722126,245.8263261,0.283210053,56.55467732,0.065155158,128.6212059,0.148181113,89.17469653,0.102735826,115.6426231,0.133228828,83.17054012,0.095818595,51.25,9,5.75,7,10,10.5,3,1,3,2,0,50.5,7,6.25,5,8.75,9,6,1,5.5,1.5,0.5,15,17,10,9,10.5,61.5,Nima Kanta Dhangi,44,Male,CPN-MC
5,ROLPA,Gaunpalika,Lungri,26539,491,770,103,48,770,2.90%,135.23,22.98138452,0.841223021,320.4197163,0.44751357,266.7733108,0.372588423,256.4220287,0.358131325,236.4091415,0.330180365,171.7425069,0.239863836,187.5973372,0.262007454,208.5047503,0.291207752,52.06804447,0.072720733,117.6183748,0.164271473,76.84318694,0.107322887,99.08736373,0.138390173,73.96406172,0.103301762,69.25,8,6.25,9,8.5,12.5,3,5,10,4.5,2.5,64.25,5.75,5.75,5.5,8.25,10.5,4,7,9.5,4.5,3.5,15,20.5,9,6.5,6.5,57.5,Durga Bahadur Khadka,44,Male,NC
5,ROLPA,Gaunpalika,Madi,18013,801,884,176,63,884,4.91%,129.05,26.09521321,0.804477354,302.6166653,0.443069788,255.1990749,0.373644326,247.4967998,0.362367203,224.6124507,0.328861568,166.7576901,0.244154744,181.7731686,0.266139339,196.2777123,0.28737586,47.82008153,0.070014761,99.65767226,0.145911672,71.51574405,0.104708264,88.55644453,0.129658045,64.38018051,0.094260879,39.75,6,2.5,5.25,6,7.75,3.25,3.5,2,3,0.5,41.25,4.5,4.25,6,5.5,10,6.5,0.5,3,1,0,18,20,13,11,7.5,69.5,Nanda Bahadur Pun,47,Male,CPN-MC
5,ROLPA,Nagarpalika,Rolpa,35644,2184,2283,619,246,1309,3.67%,243.81,20.53428414,0.785898135,537.2432894,0.415180286,451.9167626,0.349240157,437.4438727,0.338055543,408.7287694,0.315864582,296.4613115,0.229104568,326.5099989,0.25232612,362.9207041,0.280464223,80.45634883,0.062176467,192.145198,0.148489334,130.9170466,0.10117237,169.2679833,0.130809879,121.6819426,0.094035504,68.75,6.5,5.5,6.5,9.25,12,4.5,7.5,6,5.5,5.5,82.25,9,8,9.25,9.75,15.5,5.5,6,8.5,5,5.75,17,25,16,14,12.5,84.5,Purna KC,37,Male,CPN-MC
5,ROLPA,Gaunpalika,Runtigadi,29094,827,1048,180,89,2283,7.85%,232.7,28.3299246,0.802197092,537.3998289,0.434789506,445.9239057,0.360779859,444.7266244,0.359811185,393.7137636,0.318538644,288.7983458,0.23365562,317.2626623,0.256685002,346.5494317,0.280379799,81.89020617,0.066254212,190.2045389,0.153887167,128.0408765,0.103592942,168.3684792,0.136220452,116.3161052,0.094106881,72.25,7,7,8,11,11.75,6,7.5,7,6,1,64.25,8.5,5,7.5,10,13.25,4,2.5,9,4.5,0,14,19,9,8.5,9.5,60,Balaram Budha,41,Male,CPN-UML
5,ROLPA,Gaunpalika,Sukidaha,30523,689,1095,165,99,1048,3.43%,124.39,23.24060876,0.798078532,289.2339925,0.440234387,244.8168861,0.372628442,231.1722564,0.35186036,209.4877409,0.318855009,154.9475008,0.235840945,171.1150686,0.260449115,187.5779897,0.285506834,43.23446336,0.06580588,99.15587895,0.15092219,67.12362248,0.102166853,84.3855256,0.128440678,56.99179455,0.086745502,66.75,7.25,6.5,7.5,9,14,7,5.5,7,3,0,63.5,8.5,6.75,5.5,8.5,13.25,6,5,5.5,2.5,2,17,23.5,15,13,11.5,80,Bir Bahadur Khatri,47,Male,CPN-MC
5,ROLPA,Gaunpalika,Sunchhahari,21738,434,509,87,28,509,2.34%,277.6,21.5150643,0.742881253,565.5411242,0.384199133,488.758195,0.332036817,482.0166253,0.327456947,448.7872439,0.304882639,325.8799214,0.221385816,364.7056691,0.247762003,396.6723205,0.269478479,79.75889921,0.054184035,219.2917193,0.148975353,129.1724038,0.087752992,189.9664659,0.129053306,141.9911677,0.096461391,60.5,7,6.75,7.5,8,10.25,5,3.5,7,3,2.5,66,7.75,5.75,7.5,9.25,12.25,5,4.5,6.5,5.5,2,14,21.5,14,10,11,70.5,Aash Bahadur Pun,42,Male,CPN-MC
5,ROLPA,Gaunpalika,Suwarnabati,17281,1336,1292,250,128,1292,7.48%,156.55,32.81938813,0.840614221,368.4350708,0.445507945,305.8499148,0.36983061,317.5694653,0.384001772,274.5036291,0.331927,198.3695386,0.239866431,216.5290772,0.261824761,239.0987263,0.289115751,58.92378911,0.071250047,138.0696321,0.166952397,90.30047746,0.10919042,115.5806455,0.139758943,90.75535719,0.109740456,57.25,8.5,3.75,6.5,7.5,9.5,5,6.5,7,2.5,0.5,69,7.5,5,5,8.75,14.25,5,8,9,4.5,2,12,23,12,7,9,63,Gudendra Gharti,46,Male,CPN-MC
5,ROLPA,Gaunpalika,Thawang,11008,350,508,91,30,508,4.61%,191.09,22.76766989,0.755670074,386.4439608,0.382239328,342.0718268,0.338349977,337.9964614,0.334318953,311.6652646,0.308274248,228.4818585,0.225995904,249.715302,0.24699832,275.3139012,0.272318399,57.39322292,0.056768766,152.8259587,0.151163164,92.07089511,0.091069135,134.6652991,0.133200098,96.96725479,0.09591222,45.25,6,4,5,8.5,7,3.25,3.5,4.5,2.5,1,63.75,8,3.5,7.5,8.5,11.25,4,7,6,5,3,14,15.5,12,6.5,8,56,Bir Bahadur Ghatri,44,Male,CPN-MC
5,ROLPA,Gaunpalika,Tribeni,23190,1077,1148,294,138,1148,4.95%,205.39,29.32035337,0.801942112,497.4509256,0.457215924,414.6797321,0.38113946,393.4015622,0.361582318,362.9106277,0.333557562,270.2777953,0.248417091,287.3817089,0.2641376,304.206996,0.279602018,73.36807184,0.06743389,162.2060024,0.149086399,119.0624914,0.109432437,144.0315217,0.132381913,101.601347,0.093383591,70,8.5,5.75,7.5,9.75,12,5,5.5,7.5,3,5.5,76.25,8.5,6,7,9.75,13.5,7,7.5,9,4,4,13.5,20,12,6.5,9.5,61.5,Santa Kumar Wali,48,Male,CPN-UML
5,RUPANDEHI,Upamahanagarpalika,Butwal,195054,22767,30795,12447,5266,30795,15.79%,101.61,102.1323174,4.308123114,1412.794776,2.645683102,1187.747975,2.224247143,980.4578619,1.836063412,798.5926615,1.495491875,652.9499382,1.222752693,589.3772393,1.103702695,485.0574487,0.908347282,474.4257764,0.888437784,400.527443,0.750051391,390.9828904,0.732177697,485.3506111,0.908896275,545.7284253,1.021963343,90.5,9,8,9,10.25,14.5,6,12,10,5.75,6,94.75,9,8,10.5,10.25,14,7,12.5,10,7.5,6,16.5,26,11,9,11.5,74,Shiva Raj Subedi,54,Male,CPN-UML
5,RUPANDEHI,Nagarpalika,Devdaha,71806,5797,7527,1953,774,7527,10.48%,136.96,66.98947716,2.232448023,785.0171093,1.08278222,621.6324518,0.857424071,609.9060328,0.8412497,494.2572145,0.681734089,408.080171,0.562869201,430.0073419,0.593113575,365.2362072,0.503774079,380.9714695,0.525477889,243.6248878,0.336034328,233.1917602,0.321643807,257.4805831,0.355145632,242.2143392,0.334088744,55.5,7.75,3,7.5,8.75,10,7,5.5,3,2,1,62.25,7.5,4.75,7.75,7.25,13.25,7,4.75,5.5,4,0.5,14.5,11.5,10,7,7.5,50.5,Hira Bahadur Khatri,45,Male,NC
5,RUPANDEHI,Gaunpalika,Gaidahawa,56529,1475,2642,353,209,2642,4.67%,96.8,26.54126178,1.857158478,364.8384495,0.712575097,314.0008828,0.613282974,315.6185532,0.616442487,274.7302699,0.536582558,229.4142804,0.448074766,247.5190233,0.483435592,249.4194769,0.487147416,148.4803947,0.290000771,173.9371797,0.339721054,147.2547112,0.287606858,164.0672006,0.320443751,183.8702084,0.359121501,55,6.5,2.5,8.75,9,11.25,6,3.5,4.5,2.5,0.5,66.5,6,6.75,7,8,12.5,6,7.5,5,5,2.75,10.5,16.5,11,9,11,58,Bachu Kewat,38,Male,FSFN
5,RUPANDEHI,Gaunpalika,Kanchan,42528,3274,3790,716,337,3790,8.91%,58.5,47.29148738,1.486911918,231.6652777,0.762056834,193.6321487,0.636947857,196.0046195,0.644752038,163.0014044,0.53618883,130.2339176,0.428401045,131.1561807,0.431434805,133.0726052,0.437738833,64.80140341,0.213162511,85.04917344,0.279767018,65.01420687,0.213862523,77.5145102,0.254981941,78.08400823,0.25685529,55.5,8.5,6.5,6,8.5,9,6,1.5,4.5,3,2,55.5,8.5,4.25,5.5,5.75,11.25,7,4,5.75,2.5,1,12.5,15.5,9,10,11,58,Gokarna Bahadur Chettri,54,Male,CPN-UML
5,RUPANDEHI,Gaunpalika,Kotahimai,46417,1173,1969,445,133,1969,4.24%,58.25,19.4002042,2.000725643,249.6085208,0.81571412,209.9120587,0.68598712,200.6972858,0.655873483,193.5406086,0.632485649,165.3204098,0.540262777,179.2153386,0.585671041,168.0878916,0.549306835,87.77796575,0.286856097,113.3555123,0.370442851,96.94770522,0.316822566,103.7756352,0.339136063,118.4517325,0.387097165,51.5,6.75,7,5.75,4.5,6.5,5,6,6,3,1,60.75,7.75,2.75,6,8.75,12,5,4.5,4,6,4,16.5,22.5,12,8,10.5,69.5,Chandra Bhusan Yadav,67,Male,FSFN
5,RUPANDEHI,Nagarpalika,Lumbini Sanskritik,88090,1874,3477,946,431,3477,3.95%,112.21,32.22967618,1.915906997,546.9190945,0.931719071,430.2663745,0.73299212,409.9877356,0.698445887,376.8044591,0.641915603,327.6925485,0.558249657,366.7774394,0.624833798,310.0572787,0.528206608,174.5592097,0.297375144,196.9306647,0.335486652,178.3885435,0.303898711,164.5796937,0.280374265,202.6506329,0.345231061,49.5,4.5,4,3,7.5,8.5,5,4.5,3.5,5.5,3.5,72.5,8.5,3.75,6.5,8.5,12,6.5,11,5,5,5.75,18.5,23.5,12,9.5,9.5,73,Man Mohan Chaudhary,60,Male,Independent
5,RUPANDEHI,Gaunpalika,Marchawari,41058,851,1793,327,132,1793,4.37%,48.55,41.15155251,2.020154526,210.1219143,0.830521401,185.1218321,0.731706846,193.0740674,0.763138606,175.8756458,0.695160655,143.6481185,0.567779124,168.6013927,0.666408667,136.7849407,0.54065194,70.87521315,0.280139182,94.21560475,0.372393695,90.43825039,0.35746344,90.62550865,0.358203592,88.80709794,0.351016197,54.75,8,6.5,6,8,9.75,6.5,3,4,3,0,51.75,8,4,7,8.25,11.5,3.5,1,6.5,2,0,11.5,15,8,2.5,6,43,Keshav Nanda Baniya,44,Male,FSFN
5,RUPANDEHI,Gaunpalika,Mayadevi,57341,2357,2877,640,244,2877,5.02%,72.46,24.19598934,4.205563599,573.1632775,1.504365558,512.7149661,1.345708573,457.504773,1.200799929,445.9892415,1.170575437,398.9885403,1.047214017,419.6965974,1.101565873,368.3732264,0.966858862,280.7919783,0.73698682,281.2588847,0.738212296,288.5164642,0.757261061,292.3782595,0.767397006,337.6968821,0.886343523,57,7.5,6,7.5,8.25,10.25,6,5.75,0.75,1.5,3.5,67.5,7,6,8,8,10,7,7,7,4.5,3,13,22,12,9,13,69,Dhurwa Narayan Chaudhary,46,Male,NC
5,RUPANDEHI,Gaunpalika,Omsatiya,41080,2367,3428,916,372,3428,8.34%,48.54,103.0507636,3.223161965,563.7777836,2.193687874,495.6457908,1.928582843,393.6032317,1.531530085,287.1013915,1.117126037,239.2284152,0.930849864,235.3838073,0.915890301,193.8447434,0.754259702,145.3229752,0.565459048,153.6543202,0.597876732,132.9870884,0.517459488,135.2234904,0.526161441,159.984147,0.622506409,58.25,8,7.5,4.75,7.5,11.75,3,4.5,5,3.75,2.5,68.25,7,7.25,7.25,9.75,13.5,5,6,6.5,4.5,1.5,15.5,20.5,14,7.5,14.5,72,Hira Kewat,35,Male,CPN-MC
5,RUPANDEHI,Gaunpalika,Rohini,43277,1459,2506,560,236,2506,5.79%,64.62,77.31354034,2.389554634,599.2606531,1.757362619,483.591693,1.418157458,405.269677,1.188474126,327.5777282,0.960638499,281.7079901,0.826123138,260.7138178,0.764556651,228.5610429,0.670266988,125.9339085,0.36930765,143.801977,0.421706677,119.3551534,0.350015113,120.5698637,0.353577313,122.7590474,0.359997207,50.75,6.5,5,4.5,7,9.25,4.5,5,4,2.5,2.5,53.75,7,5,4.75,8,9,6.5,5.5,5,2,1,11.5,15.5,12,5,7,51,Sanoj Kumar Yadav,34,Male,FSFN
5,RUPANDEHI,Nagarpalika,Sainamaina,78477,6824,8959,2503,1030,8959,11.42%,161.21,45.70113689,1.974053412,735.9257368,0.862749985,586.7801875,0.687901744,595.500927,0.698125354,443.4425087,0.519862261,370.1835819,0.433978408,391.1007074,0.458500243,408.7139879,0.479148872,422.7739141,0.495631787,236.019371,0.276693284,205.4413291,0.240845638,271.228947,0.31797063,243.0469069,0.284931896,73,7.5,5,7.5,8.5,12,6,10.25,5.75,6.5,4,75.25,8,5.5,8,8.25,11.5,7,10,5,7,5,19.5,24.5,13,10.5,13.5,81,Chitra Bahadur Karki,53,Male,CPN-UML
5,RUPANDEHI,Gaunpalika,Sammarimai,43300,691,1682,391,153,1682,3.88%,50.79,24.15621029,1.912356871,190.4978899,0.716157481,159.4253148,0.599343289,162.4606906,0.610754476,151.8978992,0.571044734,123.2463519,0.46333215,150.2618801,0.564894286,130.851844,0.491924226,65.89193581,0.247714044,97.76551639,0.367539535,94.00512567,0.353402728,89.65963213,0.337066286,93.21816997,0.350444248,N/A,,,,,,,,,,,84,8,8,9,11,15,7,7,10,8,1,12.5,19,14,10,10,65.5,Jitendra Nath Shukla,46,Male,MJFN
5,RUPANDEHI,Nagarpalika,Siddharthanagar,76307,5310,10179,4835,2160,10179,13.34%,36.03,81.90843785,9.124577245,978.6831667,5.178217813,912.9495816,4.830421067,616.8047379,3.263517132,519.8419319,2.750486412,445.286045,2.35601082,469.8187398,2.485813438,339.0742866,1.794043844,359.464771,1.901930005,316.2334342,1.673192774,300.2615808,1.588685613,285.5075052,1.510621721,411.6051,2.177804762,81.75,9,6.25,9,9.5,13.75,7,10,5.5,6.5,5.25,83,9,7,11,9.25,13,7,8.5,7.25,5,6,18,22,12,5,13,70,Hari Prasad Adhikari,54,Male,CPN-UML
5,RUPANDEHI,Gaunpalika,Siyari,45274,2977,3659,839,351,3659,8.08%,66.35,27.07998065,3.11492993,421.5827335,1.204522096,382.0852043,1.091672012,348.273968,0.99506848,317.250642,0.906430406,304.9090677,0.871168765,321.1248288,0.917499511,274.0588771,0.783025363,189.274959,0.540785597,192.504467,0.550012763,170.8641002,0.488183143,183.5856309,0.524530374,200.7446563,0.573556161,60.5,8,5.5,5.5,7,10.5,3,7,4,4.5,5.5,70,8.5,5.5,6,9.25,14.75,7,7,5.5,3.5,3,12.5,19.5,8,9.5,7.5,57,Ayodhya Tharu,65,Male,CPN-UML
5,RUPANDEHI,Gaunpalika,Sudhdhodhan,41472,2807,3783,946,401,3783,9.12%,57.56,40.05039389,2.290951912,303.5280676,1.005059826,246.5526482,0.816399497,230.6579614,0.763768084,205.5565175,0.68065072,171.3677473,0.567442872,177.3983693,0.587411819,164.6964032,0.545352329,118.8637226,0.393588485,133.6496485,0.442548505,110.258994,0.365096006,124.1555498,0.411111092,131.9977873,0.437078766,80.25,9,5.5,8,9,12.5,7,9,8,8.5,3.75,51.25,7.25,4.25,4.5,6.25,7,6,6.5,4.5,5,0,8,20.5,12,7.5,10,58,Kisun Chandra Chaudhary,52,Male,CPN-UML
5,RUPANDEHI,Nagarpalika,Tillotama,149657,14111,21209,8675,3903,21209,14.17%,126.19,148.2410038,3.319162727,1779.38951,2.683845414,1549.704969,2.337413226,1294.645215,1.952707715,993.9086871,1.499108125,661.2988136,0.997434108,615.8477072,0.928880403,521.5275458,0.786617716,395.4899319,0.596515734,399.9148407,0.603189805,358.4482597,0.540645942,404.8856446,0.610687247,477.0290646,0.719500852,89,8,7,10,10,14.5,6.5,12.5,10,7.5,3,95.75,9,8,10.5,10.5,16,7,13,8.5,7.5,5.75,17.5,28,13,8.5,13,80,Basudev Ghimire,50,Male,CPN-UML
6,DAILEKH,Nagarpalika,Aathabis,31839,1009,2221,617,229,2221,6.98%,168,60.47440035,0.898422217,424.7440867,0.472462833,377.2204727,0.419600081,410.7023631,0.456843563,280.9277397,0.312489143,226.9706656,0.252470151,239.974092,0.266934474,255.9301435,0.284683141,75.28078797,0.083738363,131.90242,0.146721268,140.6263783,0.156425337,119.2316752,0.132627002,146.693188,0.163173735,N/A,,,,,,,,,,,60.75,8.5,7.5,7.5,7.25,9.25,1.75,6.5,4.75,4.5,3.25,11,22.5,5,6,6.5,51,Khaga Raj Upadhaya,46,Male,CPN-UML
6,DAILEKH,Gaunpalika,Bhagawatimai,18366,864,1607,233,106,1607,8.75%,151.53,36.06133746,0.818193394,328.8611211,0.408016279,291.0842487,0.36114671,308.5476402,0.382813449,249.2490832,0.309242039,186.3627426,0.231219284,209.3606205,0.259752631,226.7709887,0.281353584,66.38318618,0.082361273,118.7338408,0.147312458,84.03536406,0.104262238,112.5426641,0.139631097,71.40401788,0.088590593,68.5,8,5.25,7,10.5,11.5,4.75,9.5,5.5,3.5,3,76,9,7,9.5,10.5,13.5,4.75,6.75,7,5,3,21,27,17,15,16.5,96.5,Dan Bahadur Thapa,45,Male,CPN-UML
6,DAILEKH,Gaunpalika,Bhairabi,17981,581,1266,344,117,1266,7.04%,110.46,42.76224447,0.821076164,252.1491758,0.428825129,202.4038788,0.344224284,234.7767198,0.399280136,185.1522219,0.314884731,139.3038494,0.236911309,151.7767032,0.258123645,164.4529481,0.279681885,48.14086637,0.081872222,85.39402027,0.145227926,64.79645735,0.110198057,82.24603736,0.139874213,63.50564194,0.108002792,N/A,,,,,,,,,,,37,5.5,5.75,3.5,5.5,6.75,2.5,2,3,1.5,1,14.5,17,7,3.5,7,49,Prem Bahadur Buda,54,Male,CPN-UML
6,DAILEKH,Nagarpalika,Chamunda Bindrasaini,26575,1095,1669,466,226,1669,6.28%,90.6,32.61963031,0.843471653,203.5790318,0.419750581,172.533302,0.355738767,182.1318464,0.37552958,147.1780045,0.303459803,118.1404197,0.243588494,131.858443,0.271873078,137.3340025,0.283162892,37.94333163,0.078233673,72.13481807,0.148731584,58.26197467,0.120127783,67.81084161,0.139816168,52.54316579,0.108336424,50.75,6.5,3.25,5.5,7.25,8.75,4,5,5,4.5,1,65.5,7.75,7.5,9,8.75,9.25,3.75,2.5,8,5.5,3.5,15,23.5,11,4,8,61.5,Surya Bahadur Shahi,50,Male,CPN-UML
6,DAILEKH,Nagarpalika,Dullu,39582,1343,2457,551,294,2457,6.21%,156.77,32.31735149,0.907669795,374.2523135,0.44713538,307.9884359,0.367967068,320.5206577,0.382939854,261.5087389,0.312435769,206.1402791,0.246284682,229.8620935,0.274626157,242.2363009,0.289410156,84.6722919,0.101161639,136.1757755,0.162695072,106.0972068,0.126758909,127.1403387,0.151900046,92.74113426,0.110801833,63.25,6.5,4.5,8.5,9.5,11,3,5.5,6,4.5,4.25,79,8,6,10,11,13,6,7,8.5,4,5.5,20,21,7,8.5,14.5,71,Ghanshyam Bhandari,34,Male,NC
6,DAILEKH,Gaunpalika,Dungeshwor,14597,778,1465,206,125,1465,10.04%,105.19,63.59120114,0.99257551,258.4960418,0.463254555,218.0872256,0.390837322,260.9138371,0.467587522,180.2971873,0.323113239,151.1477315,0.270874071,161.634906,0.28966829,159.4913634,0.285826816,89.78926003,0.160912652,89.35911278,0.160141779,78.99633551,0.141570494,81.64663526,0.146320135,92.95201474,0.166580672,75,8,7.5,8.25,10.75,12,6.5,7.5,7,6.5,1,77.75,9,5,9,10.25,13.25,6,10,8.5,5,1.75,16.5,24.5,10,10.5,14,75.5,Narendra Bahadur Malla,55,Male,NC
6,DAILEKH,Gaunpalika,Gurans,21284,1075,1773,238,100,1773,8.33%,164.79,42.91171364,0.914389049,400.3734931,0.457569706,306.8525902,0.350688674,354.5123687,0.405156993,274.7610592,0.314012639,234.2870971,0.267756682,247.3807868,0.282720899,248.0638988,0.283501599,104.4963449,0.119424394,132.3792448,0.151290565,117.7891969,0.134616225,137.401885,0.157030726,111.0165038,0.126876004,N/A,,,,,,,,,,,56,7,6.25,9,7,10.75,3,0.5,4,4.5,4,15.5,15,5,6,9,50.5,Khemraj Wali,35,Male,NC
6,DAILEKH,Gaunpalika,Mahabu,18037,985,1089,245,101,1089,6.04%,110.8,28.85328441,0.814562379,247.586488,0.418220419,205.5993971,0.347296279,214.2203358,0.361858675,181.5585727,0.306686778,136.8623172,0.231186347,152.8995805,0.258276318,166.2513585,0.280829998,42.15332185,0.071204936,86.40228985,0.145949814,66.20707601,0.111836277,80.23377851,0.135530031,59.88984372,0.101165277,40.75,8,7,4.5,6.5,4,0,5,2.5,3.25,0,73.5,8.5,8,9,7,12.5,4,7.5,8,5,4,18,28,17,12,13.5,88.5,Jung Bahadur Shahi,49,Male,CPN-UML
6,DAILEKH,Nagarpalika,Narayan,25803,1868,2569,808,334,2569,9.96%,110.63,32.21552121,0.98776482,278.6200819,0.47064203,233.6021414,0.394598212,248.2150823,0.419282234,199.3443412,0.336730306,148.9009175,0.25152182,174.8235608,0.295310069,187.7352069,0.317120282,67.16900342,0.113461154,105.216019,0.177729762,76.98545877,0.130043005,94.58455008,0.159771199,72.74756034,0.122884392,61.75,6.5,4,5,5.25,12.25,7,7.5,7.5,5.25,1.5,88.25,7.75,8,8,10,15.75,7,10,9,8.5,4.25,12.5,25.5,16,11.5,13,78.5,Ratna Bahadur Khadka,58,Male,CPN-UML
6,DAILEKH,Gaunpalika,Naumule,20589,709,1181,214,53,1181,5.74%,228.59,21.35123376,0.764128488,485.7230783,0.398787421,410.9062476,0.337361451,417.4847393,0.342762512,369.9620197,0.303745501,273.3255396,0.224405205,305.900487,0.251149825,344.030074,0.282454905,71.87157278,0.059007859,169.3662618,0.13905276,113.4206153,0.093120374,157.6708452,0.129450612,112.1438535,0.092072129,50,5.25,6,6.5,7.75,7,3,6.25,4.5,3.75,0,68.75,5.75,8,9,9,11.25,4,5.75,8,7,1,13,23,14,8.5,8.5,67,Bhude Buda Magar,40,Male,NC
6,DAILEKH,Gaunpalika,Thantikandh,18666,644,1141,312,90,1141,6.11%,88.21,24.26770738,0.806992935,191.3321269,0.409704768,158.102378,0.338548989,165.2920509,0.353944435,139.6759936,0.299092063,107.4060921,0.229991632,120.1983004,0.257383941,133.0128755,0.284824145,30.30607611,0.064895238,70.34053969,0.150622141,51.07989603,0.109378792,60.82331559,0.130242646,48.77923436,0.104452322,51.5,6.5,4.75,5.75,5.75,7.75,3,7.5,5.5,4,1,52.5,6,5,7.5,6.5,8,4,4.5,5,4,2,11,18,8,2.5,11,50.5,Dhir Bahadur Shahi,54,Male,CPN-UML
6,DOLPA,Gaunpalika,Chharka Tangsong,1713,28,100,5,2,100,5.84%,1965.04,39.04374986,0.827180142,4216.445318,0.40198735,3857.558948,0.367771851,3765.969146,0.359039865,3539.470951,0.337445986,2366.135572,0.22558257,2221.736937,0.211815896,2708.477835,0.258220787,631.3061786,0.060187451,1717.648857,0.163757161,1444.335398,0.137700009,1722.813573,0.164249554,944.4443089,0.090041406,N/A,,,,,,,,,,,19,3,3,3.5,3.5,2,0.5,1.5,1.5,0.5,0,3,13,4,3,1,24,Sonag Gurung,41,Male,Independent
6,DOLPA,Gaunpalika,Dolpo Buddha,2462,62,121,17,3,121,4.91%,1179.84,20.76783067,0.945318796,2505.558613,0.397329307,2328.541265,0.36925805,2250.083551,0.356816294,2100.271541,0.333059236,1708.213048,0.270886941,1703.246845,0.270099404,1863.148107,0.295456408,529.2620758,0.08392992,1145.041602,0.181579702,923.84793,0.146503002,1142.404885,0.181161574,749.7756547,0.118898772,N/A,,,,,,,,,,,55.75,7.75,6.75,6.75,10.75,9.75,4,4.5,3.5,1.5,0.5,17.5,24,11,11,9,72.5,Temba Gurung,45,Male,Independent
