PROVINCE,DISTRICT,UNIT_TYPE,UNIT_NAME,popn_2021,popn_secondary,popn_highschool,popn_graduate,popn_post_graduate, popn_highschool_and_equivalent,popn_highshool_above,high_school_per,area_kmsq,percen_chg_nl,baseline_nl_sqkm,sum_2023,sum_2022,sum_2021,sum_2020,sum_2019,sum_2018,sum_2017,sum_2016,sum_2015,sum_2014,sum_2013,sum_2012,lisa_20_21,gov_magm_20_21,org_admin_20_21,budg_magm_20_21,fiscal_magm_20_21,service_dev_20_21,jud_exe_20_21,phy_infra_20_21,soc_inc_20_21,env_protec_20_21,cop_cor_20_21,lisa_21_22,gov_magm_21_22,org_admin_21_22,budg_magm_21_22,fiscal_magm_21_22,service_dev_21_22,jud_exe_21_22,phy_infra_21_22,soc_inc_21_22,env_protec_21_22,cop_cor_21_22,Name of Chairperson,Age at Election,Sex,Political Affiliation,Neighbor_Percent,lisa_20_21,10.1.1_20_21,10.1.2_20_21,10.2.1_20_21,10.3.1_20_21,10.3.2_20_21,10.3.3_20_21,10.1.1_21_22,10.1.2_21_22,10.2.1_21_22,10.3.1_21_22,10.3.2_21_22,10.3.3_21_22
4,GORKHA,Nagarpalika,Palungtar,37274,2435,3020,690,322,3020,4032,10.82%,158.62,30.92864829,1.284729326,509.619687,400.6218247,373.0815025,342.7351251,272.5397717,287.3456332,284.9502438,177.0865687,196.7786303,156.3196201,186.9455142,142.6925382,57,7,5,10.5,8.5,9.5,7,4,2.5,3,0,50.25,6.25,3.5,7.5,9.75,8.75,7,4,1.5,2,0,Dipak Babu Kandel,44,Male,NC,30.77%,57,0,0,0,0,0,0,0,0,0,0,0,0
4,GORKHA,Gaunpalika,Sahid Lakhan,22429,1472,1652,308,191,1652,2151,9.59%,148.97,31.45905944,1.437447547,467.4346457,357.3346647,358.5136317,311.9225806,258.2832242,276.5780277,272.7188474,223.6684563,198.4597402,161.6992005,189.2043288,138.5632068,66.75,9,5,8.25,7.5,9.5,7,9,3.5,5,3,83.75,9,7.25,10,9.5,13.75,7,8.25,6.5,7.5,5,Ramesh Babu Thapa Magar,46,Male,CPN-MC,0.00%,66.75,0.5,0.5,1,0.5,0,0.5,0.5,0.5,1,1,1,1
4,GORKHA,Gaunpalika,Siranchok,19829,1109,1415,294,188,1415,1897,9.57%,121.66,32.25057779,1.063408786,331.9878273,264.3767403,263.8896756,234.0177048,186.813029,201.095379,199.5376353,89.76922407,137.8542983,90.33609371,123.2091137,90.23560623,73.75,7.5,7.75,7.5,8.5,11,7,9,7.5,7.5,0.5,79.5,7.5,8,9.5,9.5,12.5,6.75,8,10,6,1.75,Raju Gurung,40,Male,NC,38.46%,73.75,0.5,0,0,0,0,0,0.75,0,0,0,0,1
4,GORKHA,Gaunpalika,Sulikot,23222,976,1412,310,143,1412,1865,8.03%,200.63,26.78789957,0.926653395,475.1897176,402.6202348,395.5603461,369.9473304,292.0096291,301.1769587,311.9858815,112.0432569,196.6350599,122.9936842,181.0972719,121.221194,71.25,7,7,5,9.5,11.25,7,8.5,6.5,6,3.5,84.75,8,8,10,10,14.75,7,8,8.5,4.5,6,Bishnu Prasad Bhatta,42,Male,CPN-MC,0.00%,71.25,1,0,1,1,0,0.5,1,1,1,1,1,1
4,KASKI,Gaunpalika,Annapurna,22517,1698,2138,512,221,2138,2871,12.75%,417.74,48.08934634,0.763057786,979.1166719,835.6034642,839.4846528,761.8745484,400.2481317,472.8602548,566.8771411,153.8758903,366.9797644,187.306243,344.0562604,132.4983394,82,8.5,7.5,8.25,10,12.5,6,8.25,9,6.5,5.5,84.75,8.25,7.5,6.75,9.5,13.75,7,10,9.25,7.25,5.5,Yuwaraj Kuwar,43,Male,NC,7.69%,82,1,1,0.5,1,1,1,1,1,0.5,1,1,1
4,KASKI,Gaunpalika,Machhapuchchhre,22013,1433,2487,528,211,2487,3226,14.65%,544.58,28.84523826,0.859547364,1272.989166,1089.811947,1069.681032,978.790619,730.1775402,746.354606,830.2061034,205.3509749,525.4893191,311.3228169,465.9182216,279.5785063,67,8,6,5,8.5,11.5,5.5,6,7.5,5.5,3.5,54.5,7,4.5,4,9.5,9,5.5,4,4.5,5.5,1,Karna Bahadur Gurung,44,Male,CPN-UML,23.08%,67,0,0.5,1,0,1,1,0,0,0,0,0,1
4,KASKI,Gaunpalika,Madi,16318,1151,1436,264,192,1436,1892,11.59%,563,78.01591538,0.534281874,1316.992108,1116.712669,1137.763758,1052.801202,689.3668363,566.9874096,639.1359759,95.51381002,378.1988779,90.35411675,433.2633166,5.620285834,72.5,8,7,8,9,11,6,8,6.5,5,4,81.25,8,7.5,9.5,10.25,12.75,7,8.25,7.5,7,3.5,Bed Bahadur Gurung,47,Male,CPN-UML,53.85%,72.5,0,1,1,0,1,1,0,1,1,0,0.5,1
4,KASKI,Mahanagarpalika,Pokhara Lekhnath,518452,51363,81090,30553,14563,81090,126206,24.34%,464.24,56.09731647,2.142583647,3461.378207,2338.177216,2086.238532,1844.701616,1530.653751,1396.18023,1336.498653,820.9338511,978.6325517,842.6270729,910.7888401,921.5173355,51.25,8,3,6.5,4.5,10,5.5,4.5,3.75,3.5,2,69.75,7,2,8.5,5.5,12.25,7,7.5,10,6,4,Man Bahadur GC,57,Male,CPN-UML,53.85%,51.25,0,1,0,0,0,1,1,0,0,1,1,1
4,KASKI,Gaunpalika,Rupa,14741,1143,1624,458,189,1624,2271,15.41%,94.81,53.87105718,1.070973519,288.8198123,219.4155347,237.1805983,188.7007462,143.1827344,147.3977778,154.1424376,68.16532036,103.1726692,80.67557034,106.8151205,64.44259305,89.5,8.5,8,10,10,16,7,10,10,6,4,73,7.75,7.75,8,10.75,13.75,7,2.5,6,6,3.5,Nawaraj Ojha,30,Male,CPN-UML,15.38%,89.5,1,1,0,0,1,1,1,1,0,1,0,0.5
4,LAMJUNG,Nagarpalika,Besishahar,38562,3236,4551,1351,665,4551,6567,17.03%,127.64,31.55068838,1.225169761,387.8252302,316.5140336,314.4783071,283.2372127,215.9172804,220.0040708,239.0548548,115.4258682,166.9603914,104.0815586,146.4153305,109.8730733,73.75,8.5,5.75,6.5,9,10,7,9.5,7,7,3.5,75.25,8.5,5.5,7.5,9.5,11,6.5,10.75,6.75,5.75,3.5,Gumnam Sighn Aryal,61,Male,CPN-UML,30.77%,73.75,1,0,1,1,0.5,0,1,0,0.5,0.5,1,0.5
4,LAMJUNG,Gaunpalika,Dordi,15639,731,1113,191,106,1113,1410,9.02%,350.93,60.49212944,0.651114829,814.8755703,703.5853615,693.1535247,647.285529,404.6429877,409.9071845,431.892534,57.92781163,259.3561822,164.80638,216.9673639,59.73057633,56,6.75,6,5,9.25,9.5,4,6.25,5.75,2.5,1,53,8.5,4,6.5,6.5,12.25,4,3,5.75,2,0.5,Om Bahadur Gurung,53,Male,CPN-UML,30.77%,56,0.5,0,0,0,0,0.5,0,0,0.5,0,0,0
4,LAMJUNG,Gaunpalika,Dudhpokhari,8558,429,551,80,35,551,666,7.78%,153.33,25.03256136,0.825317038,333.7176283,292.026983,283.6945156,274.8624938,198.8428018,211.7564795,226.896508,53.57606887,142.4310044,83.27986421,122.7422722,83.61732965,41.75,7.5,3.5,5.5,5.75,7,3,3,2,2,2.5,43.75,9,7,3.5,7.5,7.25,2.5,3,0.75,3.25,0,Chipua Maya Gurung,52,Female,NC,15.38%,41.75,0.5,0,0,1,0,1,0,0,0,0,0,0
4,LAMJUNG,Gaunpalika,Kwholasothar,8008,345,548,84,37,548,669,8.35%,175.37,32.42457106,0.815489919,389.1052542,328.9718674,336.7714904,302.0568194,223.544645,241.1689831,254.311936,64.45056135,164.1460401,89.14133069,152.2787701,90.67620112,54.75,8,7,6.5,8.25,7.5,4,4.5,5,2.5,1.5,49.75,6.5,4.25,8,8.75,10.75,4,2,3.75,1.75,0,Prem Bahadur Ghale,60,Male,CPN-UML,23.08%,54.75,0.5,0,0,0,0.5,0.5,0,0,0,0,0,0
4,LAMJUNG,Nagarpalika,MadhyaNepal,21373,1389,2110,575,307,2110,2992,14.00%,113.86,44.94181628,1.070692744,335.0125326,254.0962401,267.5077773,218.4271345,170.3710449,173.2014783,184.562181,90.56102831,124.9549226,87.55817126,131.3403327,73.33543132,47.5,6.75,4,4.5,5.5,10.75,3,3.5,6,3.5,0,48.75,8,2.5,5.5,5.75,9,5,5,4,4,0,Ramesh Kumar Pandey,45,Male,NC,7.69%,47.5,0,0,0,0,0,0,0,0,0,0,0,0
4,LAMJUNG,Gaunpalika,Marsyangdi,17267,923,1317,230,92,1317,1639,9.49%,597.25,27.9021792,0.899671002,1309.373461,1112.264398,1107.837565,1050.925678,764.782302,807.2400938,866.1600388,236.3402549,594.6133379,452.2003919,448.3424339,248.3488398,70.5,9,7,8,8,10.5,6,7.5,9,4.5,1,85.5,9,8,6.5,10.5,12.5,7,10,10,7.5,4.5,Arjun Gurung,45,Male,CPN-UML,30.77%,70.5,0,0,0,0,1,0,1,0,1,0.5,1,1
4,LAMJUNG,Nagarpalika,Rainas,17207,1173,1472,433,181,1472,2086,12.12%,71.97,41.7423349,1.174532203,215.9795554,175.5524278,173.7728951,152.2184873,118.8633393,121.8077522,122.5977371,78.59777572,83.55356349,53.37525435,85.77189395,49.36217579,75,8,7.5,7.75,9.75,9.5,7,9.5,8,4.5,3.5,82.75,9,6.5,8.75,10.75,13,7,9.5,7,6.5,4.75,Sighn Bahadur Thapa,39,Male,CPN-UML,15.38%,75,0.5,0,1,1,1,0,1,0.75,1,1,1,0
4,LAMJUNG,Nagarpalika,Sundarbazar,26866,2293,3216,1078,472,3216,4766,17.74%,72.05,32.41627495,1.283372939,224.8553245,175.2426495,175.8961595,156.0518592,124.972711,127.277836,132.8357557,76.11253566,96.39548056,64.52430913,87.65499602,70.10046285,62.25,7.5,5,5,8.25,10,5,6,8,4.5,3,63.25,8,7,7,8.75,10,4.5,7,4,4,3,Janak Raj Mishra,48,Male,CPN-UML,23.08%,62.25,1,1,0,0,0,1,1,0.5,0.5,0,0,1
4,MANANG,Gaunpalika,Chame,1272,85,229,42,46,229,317,24.92%,78.86,25.6064385,0.937845389,186.265032,156.569827,158.928349,148.0785255,114.0154601,117.4108297,126.5288236,33.56576932,81.98624565,53.75311081,71.72296257,51.77105721,49.5,7,4,3.75,6.25,7.5,7,3.5,6,3.5,1,62.75,8,6,6,7,11.75,7,3.5,7.5,2.5,3.5,Lokendra Bahadur Ghale,31,Male,CPN-UML,15.38%,49.5,0,0.5,0,0,0,0.5,1,0.5,0,1,1,0
4,MANANG,Gaunpalika,Narphu,398,4,28,6,1,28,35,8.79%,837.54,27.80575732,0.992361914,1913.393525,1679.651005,1709.260182,1568.366146,1208.730885,1256.797906,1337.389033,377.5313796,916.0679097,693.5828664,855.1737887,533.7571451,N/A,,,,,,,,,,,51,8,4,3.5,8.25,11.75,5,3,5,2.5,0,Mingma Chiring Lama,45,Male,NC,15.38%,N/A,,,,,,,,,,,,
4,MANANG,Gaunpalika,Nashong,1671,150,361,27,14,361,402,24.06%,709.58,40.55188731,0.79834561,1612.355751,1339.227349,1377.896516,1276.112693,893.8105061,932.2220305,980.3472172,210.9358465,584.7112874,489.9659613,546.1449092,254.5268963,51,6.5,5,5,8.5,11,5,4,4,1.5,0.5,48.75,8.75,5.5,7,2.5,7.25,4.75,4,4.5,3.5,1,Chandra Ghale,57,Male,NC,15.38%,51,0,0,0,0,0,0.5,0.5,0.5,0,0,0,0
4,MANANG,Gaunpalika,Neshyang,1584,81,177,42,20,177,239,15.09%,694.63,55.44906327,0.664129866,1615.977536,1385.689785,1401.740184,1305.691477,881.4671023,767.3428943,901.7360121,150.7579244,488.4055694,304.3986092,586.6981367,208.7356739,79.5,9,6,11,8,15,6,6,9,6,3.5,57.75,8.75,6,5.25,10.25,12.5,3,5,5,1.5,0.5,Kancha Ghale,44,Male,CPN-UML,30.77%,79.5,1,0.5,0,1,0,1,0,0.5,0,0,0,0
4,MUSTANG,Gaunpalika,Barhagaun Muktikhsetra,2611,47,151,37,11,151,199,7.62%,885.78,20.68728607,0.935496292,1921.711556,1741.872553,1694.364465,1573.226239,1253.582484,1263.470694,1403.929544,374.2426547,867.7280008,668.6754236,846.0743724,577.4313829,57.25,8,6.5,7,8.5,8,4,4,2.5,3,5.75,64.5,8,8,7,10.5,12.5,4,3.5,6.5,1.5,3,Fenchok Chepshen Gurung,43,Male,NC,15.38%,57.25,0.75,1,1,1,1,1,1,0,1,0,1,0
4,MUSTANG,Gaunpalika,Dalome,1535,37,73,19,8,73,100,6.51%,1347.25,26.84110981,0.941538444,2921.887613,2633.542232,2622.229795,2421.555585,1885.963088,1830.842351,2067.33432,595.3267764,1331.708569,1079.581009,1293.340529,906.6085956,58.5,6,4.5,7.75,7.25,12,3,5.5,8,2.5,2,71.75,6.25,6.25,7.75,11,11.75,5.5,6,9,4.25,4,Lopsang Chopel Bista,51,Male,Independent,7.69%,58.5,0,0,0,1,0,1,0.75,0.75,0.5,1,1,0
4,MUSTANG,Gaunpalika,Gharapjhong,4875,344,391,149,65,391,605,12.41%,316.87,27.70869906,0.888906492,703.506813,615.8043653,606.1460574,561.9371506,427.5559346,434.3244726,474.6317689,126.9692917,308.0784089,216.9917308,284.6530583,195.919101,50.5,8,3,7.5,7,9.5,4,2.5,4,1.5,3.5,63.25,8.5,5,7.5,8.5,12,4,5,7.5,4,1.25,Aash Bahadur Thakali,62,Male,CPN-UML,7.69%,50.5,0.5,1,1,0,1,0,0,0.75,0.5,0,0,0
4,MUSTANG,Gaunpalika,Lomanthang,1997,44,71,10,6,71,87,4.36%,724.02,23.27664701,0.9906329,1636.242434,1459.660461,1452.085359,1340.593343,1039.81316,1087.884184,1177.907896,372.2093576,731.2837016,587.5511725,728.4838859,526.5815179,64,7.25,6,7,8,10.25,6,5.25,7.5,2.5,4.25,67.75,8.5,8,8,9.5,13.5,3,6,7,3.5,0.75,Suwarna Kumar Bista,53,Male,NC,0.00%,64,0.75,0.5,1,0,1,1,0,0.75,0,0,0,0
4,MUSTANG,Gaunpalika,Thasang,3578,157,314,56,41,314,411,11.49%,289.53,25.71173693,0.927700464,653.1228347,560.6317295,567.8885762,561.2145495,396.5242489,424.7647397,451.738708,127.4152522,290.6026444,204.631857,257.9724598,198.0256394,52.25,6,6.25,7,7,10.5,6,3,2,3.5,1,68,7,5.5,7.5,8.5,10,4,6.5,8.5,8,2.5,Budhi Prasad Sherchan,72,Male,NC,23.08%,52.25,0.5,0,0,0,0,0.5,0.5,0,0,1,0,1
4,MYAGDI,Gaunpalika,Annapurna,12351,1053,1049,164,106,1049,1319,10.68%,556.42,58.28553073,0.69747655,1262.506682,1138.706374,1132.649657,1032.19828,555.131715,547.7134057,715.5737178,136.5318353,425.3293584,274.9246962,414.7227009,159.6899267,55,7.25,3.75,4.5,7,10,6.5,5,4,4,3,57.5,7.5,4,5,7.25,10,6.5,4,5.25,5,3,Dam Bahadur Gawurja Pun,60,Male,NC,30.77%,55,1,0,0,1,0,1,1,0,0,1,0,1
4,MYAGDI,Nagarpalika,Beni,33062,3470,4010,1046,512,4010,5568,16.84%,76.57,31.84488936,1.089915625,217.5548107,177.3271832,187.8024538,163.2350322,123.0850053,124.3151505,142.441967,50.66934962,85.10724872,55.60079242,65.90403537,60.94246403,50.5,8,6,5.25,7.25,7,4,4.5,4,3,1.5,67.5,8.5,8,8.5,7.25,12.5,3.5,5.75,3.5,7,3,Hari Kumar Shrestha,65,Male,NC,15.38%,50.5,0.5,0.5,0,0,0.5,0,1,0,0,0,1,1
4,MYAGDI,Gaunpalika,Dhaulagiri,12604,510,769,102,57,769,928,7.36%,858.63,142.2046745,0.574103265,1927.43422,1680.279597,1676.723263,1560.902936,254.588394,338.8646754,692.2753521,192.2130644,643.473672,443.8070579,653.6902934,124.136093,48.25,6.25,5.5,6,6.75,9.25,3.5,4,5,2,0,66.5,8,7.5,9,9.5,13,5,5,7,2.5,0,Thansara Pun,46,Female,CPN-UML,0.00%,48.25,0,0,0,0,0,0,0,0,0,0,0,0
4,MYAGDI,Gaunpalika,Malika,18346,1115,1143,179,69,1143,1391,7.58%,147.17,30.13920645,0.834521748,325.3158796,288.6789393,290.5725016,254.5047013,184.544984,198.5733208,223.2782184,52.82666091,127.2118259,87.94955723,112.7873024,78.66400273,57.25,6,6,7.5,9.75,12,4.5,3,5,3,0.5,62,6.5,7.25,7.5,8.25,13,4,3.5,7,2,3,Shri Prasad Roka Magar,27,Male,NC,15.38%,57.25,0,0,0,0,0,0.5,0,0,1,0,1,1
4,MYAGDI,Gaunpalika,Mangala,14772,1100,1151,168,105,1151,1424,9.64%,88.84,35.0979669,0.877735501,209.0917955,176.5157885,191.9212069,163.2665612,120.0189838,125.8492419,142.0607662,35.65194548,81.56055486,52.63882092,65.1156286,49.73800503,56.5,8,5,8,9.5,10,7,4,1.5,2,1.5,65.5,8.5,5.5,10,11,10,7,6.5,1.5,2.5,3,Sat Prasad Roka,57,Male,CPN-UML,7.69%,56.5,0.5,0,0,0,0,1,0.5,0.5,1,0,1,0
4,MYAGDI,Gaunpalika,Raghuganga,14232,1135,1091,137,80,1091,1308,9.19%,379.13,38.67403387,0.794635193,871.8912784,749.0613177,756.4029148,670.1126586,462.1919561,483.0126608,545.4538919,122.4742287,326.0837275,211.0683151,289.1792336,221.5280508,73,9,7,9,10.75,11.5,7,6.75,6.5,3,2.5,70.25,8.5,6,8.5,10.5,9.75,6,6.25,9,3,2.75,Bhab Bahadur Bhandari,56,Male,NC,38.46%,73,1,0,0.5,0,0,1,0.75,0,1,1,0,0
4,NAWALPUR,Gaunpalika,Binayee Tribeni,39201,534,538,104,70,3015,712,1.82%,288.07,35.77407516,1.601515515,1072.987959,821.3141651,922.3282565,708.0874817,610.8959527,658.5205108,679.3110212,500.7745446,322.1999424,343.108789,466.2661002,267.3421093,48,8,3,6,5,8.25,6,3.5,5.75,1,1.5,63.5,8,6,6.5,6,11.5,5,9,4.5,4,3,Dambar Bahadur GC,58,Male,NC,23.08%,48,0.5,0,0,0.5,0,0.5,0,0,1,0,1,1
4,NAWALPUR,Gaunpalika,Bulingtar,14596,2211,3015,639,284,662,3938,26.98%,147.68,33.63304929,0.923560606,347.1382627,273.3016549,299.1744701,261.4321745,197.5063084,219.3880249,223.8776049,83.04446679,131.446867,107.1967824,119.7912096,86.43025461,52.75,6.75,5.5,9,8,12.5,3.75,4.25,0,3,0,50.5,5.5,5,7.5,8,10.5,5,3.5,2,3.5,0,Sashi Kiran Bastakoti,46,Male,NC,30.77%,52.75,0,0,0,0,0,0,0,0,0,0,0,0
4,NAWALPUR,Gaunpalika,Bungdikali,11339,447,662,115,65,538,842,7.43%,91.87,37.96304394,0.891132276,221.5701624,172.8446575,187.5713796,162.8913924,119.6195168,138.6763275,135.9576987,51.81806743,81.47237942,58.22514341,68.84061681,49.3517188,80,8,7.5,9,11,13,6,8.5,8,4,5,66.5,8.5,6,8,8.25,14.5,6,1.5,6,3,4.75,Durga Bahadur Rana,70,Male,NC,15.38%,80,1,0,1,1,1,1,0.75,0,1,1,1,1
4,NAWALPUR,Nagarpalika,Devchuli,59400,4946,6103,1659,823,6103,8585,14.45%,112.72,49.5299147,2.19564117,535.9495197,421.2059138,433.9796126,359.5804012,284.8849814,304.7449032,290.2292919,279.1613573,197.6676637,222.9123779,266.2658717,196.7018246,87,8.5,8,10,10,14,7,10.5,8.5,6,4.5,80,8.5,5,9,9.25,14.75,6,10,6.5,6,5,Purna Kumar Shrestha,70,Male,NC,15.38%,87,0.5,0,1,1,1,1,1,1,1,0,1,1
4,NAWALPUR,Nagarpalika,Gaidakot,80737,7488,11237,3576,1416,11237,16229,20.10%,159.93,70.19611385,2.223884366,980.5941085,686.6621262,707.5890037,573.3334751,462.3144485,475.2981199,415.7492129,401.8135931,309.8332438,295.2672568,455.6586502,369.1603437,71.5,7.5,4.5,6.5,9.5,13,7,7.5,6.5,4.5,5,87.75,8.5,5,9.5,11,14.5,7,11.5,8,7.75,5,Chatra Raj Paudel,46,Male,CPN-UML,7.69%,71.5,0.5,0.5,1,1,1,1,0.5,1,1,0.5,1,1
4,NAWALPUR,Gaunpalika,Hupsekot,26861,1420,1934,262,115,1934,2311,8.60%,189.21,48.33907309,1.128271011,517.6802031,395.4453508,467.7922939,348.4943852,268.4806997,319.6309837,315.3533888,176.6717232,188.8402681,173.0552516,203.1636146,139.4881453,67.5,8,4,6.5,7,13.5,6,9.5,6,2.5,4.5,70.75,8,4,6.5,7,14.25,7,9.5,7.5,2.5,4.5,Lakshmi Devi Pandey,48,Female,NC,30.77%,67.5,0.5,1,0.5,1,1,0.5,0.5,1,0.5,1,1,0.5
4,NAWALPUR,Nagarpalika,Kawasoti,87176,8174,10065,2831,1231,10065,14127,16.21%,108.34,53.12587818,2.095750669,535.9709818,446.3522604,447.3687213,389.3223452,298.8912982,302.4972643,292.1574894,205.5782668,213.7851439,196.6936098,213.5327199,250.0502435,77.75,7.5,8,9.5,10.75,12,7,6,9.5,3,4.5,79.25,8,8,9,10.5,13.75,7,8,9,4.5,1.5,Chandra Kumari Pun,57,Female,CPN-UML,0.00%,77.75,1,1,0.5,0,1,1,1,0,0.5,0,0,0
4,NAWALPUR,Nagarpalika,Madhyabindu,61548,3739,5392,1167,481,5392,7040,11.44%,233.35,42.22637522,1.519785973,775.1333663,609.2242818,699.2997263,527.2038386,434.2556106,502.698763,491.6807626,287.6942266,297.8358977,341.35734,417.4506392,251.6787141,61.5,8,4.75,8.5,7.25,9,5,8.5,6,3.5,1,71.25,7.5,5.5,8,7.75,11.5,7,9.5,6,4.5,4,Chandra Bahadur Rana,59,Male,NC,15.38%,61.5,0.5,0.5,0,0,0,0,0.5,0.5,0,1,1,1
4,PARBAT,Gaunpalika,Bihadi,12521,720,1158,266,123,1158,1547,12.36%,44.8,45.98534601,1.017117064,128.2622627,102.4773325,111.5797353,94.24420905,65.80800474,69.03625591,76.43214771,25.26846157,48.82511009,31.74165841,39.94953322,29.80751638,70.75,7.5,7,6,8.75,11,6,8,8.5,4,4,67.5,6.5,7,6,10,10.5,5,7.5,8.5,3.5,3,Kamal Prasad Bhusal,52,Male,CPN-UML,23.08%,70.75,1,0,0,1,1,1,0,0,0,1,1,1
4,PARBAT,Gaunpalika,Jaljala,21375,1787,2221,503,176,2221,2900,13.57%,82.26,49.28356915,1.008566339,234.2766225,192.8167979,210.9247757,171.6964154,124.4280469,127.70665,141.2913537,47.96958589,87.2904529,55.30727567,65.17053936,51.8675134,67.75,8.25,6,5,8.25,12.25,6,8,7,3,4,59.25,7.5,4,5,8.75,12,6,5.75,5.5,4.25,0.5,Yam Bahadur Malla,37,Male,NC,30.77%,67.75,0.5,0.5,0.5,0.5,1,1,0,0,0,0,0,0.5
4,PARBAT,Nagarpalika,Kushma,38774,4200,4559,1316,671,4559,6546,16.88%,93.18,103.9466506,1.141742237,342.3455465,307.6129902,353.2199561,269.0579329,159.1330962,154.3284315,173.19233,63.77692381,111.1019633,77.47894953,85.62963333,71.23177967,66.25,7.5,6,5,8,11.5,4,8.5,6.5,5.5,3.75,72,7.25,7.5,5.25,8,11.25,4.5,8,7.5,7,5.75,Ram Chandra Joshi,46,Male,NC,7.69%,66.25,0.5,0.75,1,0,0.5,1,0.75,1,1,1,1,1
4,PARBAT,Gaunpalika,Mahashila,8233,793,764,156,77,764,997,12.11%,49.38,44.65165838,0.98419742,135.9743653,109.3626806,120.8827003,98.81133756,72.38293529,79.18792896,83.56813994,24.65450516,52.43006982,33.74595954,39.44540165,28.71668064,69.5,7,6.75,7.25,7.75,13,6.5,7,7,3.5,3.75,75.75,8.5,6,8,9.5,15.5,7,5.5,7.5,5.5,2.75,Raju Prasad Paudel,50,Male,CPN-UML,15.38%,69.5,0.75,1,0,1,0,1,0.75,0,0.5,0,0.5,1
4,PARBAT,Gaunpalika,Modi,18018,1840,1765,351,164,1765,2280,12.65%,143.6,26.79089115,0.988809621,366.4949498,313.625305,311.1228299,276.9424483,202.088557,215.2165126,245.3826352,68.2982177,157.6117067,96.67968647,120.1387632,90.66827949,85.75,9,8,9,10,14.5,6,9.25,9,6.5,4.5,75,7.5,7.5,7,8,15,6,8.5,8,5.5,2,Prem Sharma Paudel,54,Male,CPN-UML,7.69%,85.75,1,0.5,1,0,1,1,1,0,0,0,0,1
4,PARBAT,Gaunpalika,Painyu,12705,1062,1387,421,142,1387,1950,15.35%,42.65,48.00292017,1.06090041,130.870921,105.8688122,108.5189813,93.40525848,68.05274788,69.33812428,73.3221893,27.92840452,48.41726333,31.32175282,40.19897997,28.95958166,72.25,9,7.5,6,8,13.75,5,8.5,7,5.5,2,61.75,9,4,4.5,7.25,13.25,5,7.25,6,2.5,3,Khagendra Prasad Tiwari,59,Male,NC,23.08%,72.25,1,0,0,1,0,0,0,1,0,0,1,1
4,PARBAT,Nagarpalika,Phalebas,20726,2334,2100,526,251,2100,2877,13.88%,85.7,43.04855891,0.955435541,238.7314492,185.043033,199.8384952,165.4719752,119.1533184,127.3111099,139.6997612,42.07620243,90.89381225,54.85352767,67.96142479,52.71187152,86.25,9,7.5,7.5,10.75,13,5.5,11.5,8,7.5,6,84.25,8,8,9,8.75,14.5,5.5,9,9,6.5,6,Padampadi Sharma,36,Male,CPN-UML,30.77%,86.25,1,1,1,1,1,1,1,1,1,1,1,1
4,SYANGJA,Gaunpalika,Aandhikhola,14970,1170,1262,313,153,1262,1728,11.54%,69.61,50.83964401,0.963049733,191.3533018,138.58334,164.1602358,126.1058795,93.09651621,98.01553455,108.8309621,45.32463963,71.60580316,42.3901628,55.65357006,40.8118142,79.25,8,8,9,11,14.5,7,7,7,2.75,5,81,8,8,8,11,15.5,7,8,7,2.5,6,Sudhir Kumar Paudel,46,Male,CPN-UML,30.77%,79.25,1,0,1,1,1,1,1,1,1,1,1,1
4,SYANGJA,Gaunpalika,Arjunchaupari,14094,1140,1350,336,129,1350,1815,12.88%,57.22,43.61792007,0.952470713,151.4335438,119.0984813,132.4508673,107.2742106,78.20117272,84.28591815,92.22447118,26.18496396,62.24619471,37.34586703,47.13466741,36.19644643,55.5,6.5,3,5.5,9,10,5,5,6,4,1.5,77.25,8.5,7,8.5,9.75,15,6.5,5.5,8,5,3.5,Dhirgha Narayan Aryal,66,Male,NC,15.38%,55.5,0.5,0,1,0,0,0,0,0.5,1,0,1,1
4,SYANGJA,Nagarpalika,Bhirkot,22617,1522,2228,528,296,2228,3052,13.49%,78.23,44.49646322,1.23492137,264.6439704,203.7164579,210.9906516,186.1463355,139.8859812,144.0763763,146.0178657,62.72732765,107.4854334,70.20096828,76.53358317,67.16174545,77.75,8,6.5,6.5,10,14.25,7,7.5,6.5,7,4.5,83.5,9,6.5,7,11,14,7,10,9,6,4,Chaya Ram Khanal,65,Male,NC,23.08%,77.75,0.5,1,0,1,1,1,0,0,1,1,1,1
4,SYANGJA,Gaunpalika,Biruwa,13900,947,1266,217,132,1266,1615,11.62%,95.79,52.23480982,1.10750929,284.6194344,225.6211919,244.096222,202.8825967,145.3347929,163.1232945,160.3419233,79.04724588,109.8952743,75.0688161,83.45655072,67.64314052,60.75,8,4.25,8,7.5,10,6,8.5,4,3.5,1,67,7,4.5,8.5,9.75,11.25,6,8,6.5,3.5,2,Chun Prasad Sharma,55,Male,CPN-UML,15.38%,60.75,1,0,0,0,0,0,0,0.5,0,1,0,0.5
